Id,Timestamp,Source,Retwwet_Count,User_Name,tweets,text_length
1.24701E+18,43927.17101,Twitter Web App,48,vicki cecilX, approved hydroxychloroquine  treat,5
1.24701E+18,43927.17101,True Anthem,0,KFOR, anthony fauci  good chance  coronavirus assume seasonal nature unlikely control globally   ,17
1.24701E+18,43927.171,Twitter Web Client,0,Linda Matlow,drug kill ,3
1.24701E+18,43927.171,Twitter Web App,0,DeeMan,covid fauci trumpisaloser   threat coronavirus drive data driven chestbeating mystery,12
1.24701E+18,43927.17098,Twitter for Android,0,deepinder NEW.DEEP,good   patiala list     ,10
1.24701E+18,43927.17098,Twitter Web Client,0,Dorothy,holy hell louisville police putting ankle monitors patients  will detention center  citizen next,15
1.24701E+18,43927.17097,Twitter Web Client,0,Tony Dorado, ready wasatch academys potential title   ,9
1.24701E+18,43927.17097,Twitter for iPhone,0,big futch,giovanna plowman ahead nostradamus predict covid  ,8
1.24701E+18,43927.17097,True Anthem,0,FOX2now,watch  pritzkers sunday afternoon brief state response   ,11
1.24701E+18,43927.17097,Twitter Web App,1,Newsroom,    askanexpert  live  join eigth  covid    live qampa  ayesha verrall senior lecturer otago university specialise infectious disease answer health question live,31
1.24701E+18,43927.17096,Twitter for iPhone,0,ÌÊå_å¨ÌÊå´åÌÊå_åüÌÊå_å_ÌÊå_åÇÌÊå_åÀÌÊå_å¡_ÌÊå_å¡ÌÊå_åµÌÊå_åÀ Ì¢‰âÂÒTeam SCB-ÌÊå_èÏÌÊå_å¡ ÌÊå_å»ÌÊå_å¡ ÌÊå_å¡ÌÊå_å_ÌÊå´‰ÛÁÌÊå_‰Û_ÌÊå_‰ÛÓÌÊå´‰ÛÁÌ¢‰âÂå Ì¢‰âÂÒÌÊå_å¦ÌÊå_åÂÌÊå´åÌÊå_å_ ÌÊå_å¨ÌÊå´‰ÛÁÌÊå_å¡ÌÊå´‰ÛÁÌ¢‰âÂå,latest    numbers,5
1.24701E+18,43927.17096,Twitter for iPhone,0,Schmitt,similar thing nearly happen yesterday   drive  enclosedisolated environment shouldn    give fine          ridiculous,27
1.24701E+18,43927.17096,Twitter for iPhone,0,Mr.Futuristic,waaaaaath panem today panem tomorrow panem forever life imitate  stayhome,11
1.24701E+18,43927.17096,Twitter Web Client,0,Monica,game help scientist design drug they want play ,9
1.24701E+18,43927.17096,Twitter for Android,1,Writtenbyghosts, shit  super piss yall need learn pray private quit spread stuff east alabama medical center  surge case likely  church gathering,24
1.24701E+18,43927.17096,Twitter for Android,0,Tera Bhai Smoke,quarantine yours truly tera bhai smoke releasing really soon follow stay tune release quarantine coronaoutbreak sopandemic systemchange karma music hiphop  song stayhome stayhomeindia staysafe terabhaismoke,26
1.24701E+18,43927.17096,Twitter Web App,0,Leesh,globally norton rose fullbright  lawyer staff work reduce hour take         preemptive action    over    staff need volunteer programme    economically viable     ,42
1.24701E+18,43927.17095,Twitter for Android,0,Shubham Agrawal, your channel show less number    data government site declaring      confirmed case,20
1.24701E+18,43927.17095,Twitter Web App,0,Leesh,australia  report australia      firm minterellison  partner draw     staff    week    covid leave    prepares revenue fall     ,39
1.24701E+18,43927.17095,Instagram,0,Nazz N., guys make workout tribute frontliners minister health  dato haji isham  team everyone fight hard around clock              dear  dato  team    ,41
1.24701E+18,43927.17095,Twitter Web App,0,lisaheart2wish312,sorry bother wonder happen know reminders  officially cancel  covid     proceed     thanks translation hope youre well,25
1.24701E+18,43927.17094,Twitter Web App,0,Cape Town FMS,coronavirussa think wash hand keep distance contact              western cape symptomatic bethechange covid  southafrica,27
1.24701E+18,43927.17094,Twitter for iPhone,0,AngeloneJohnny,    amaze many haven    hear wash hand often come around     staysafestayhealthy,21
1.24701E+18,43927.17094,Twitter Web App,0,Leesh, above  post update step take american  firm layoff furlough salary  some equity partner forego   ,21
1.24701E+18,43927.17094,Twitter Web App,0,EDÌâå¨,april        ecuador underreporting case  country dead body  street  innefficient heath system inaction goverment country ecuadorsos worldhealthorganization,26
1.24701E+18,43927.17094,IFTTT,0,Socimotion, file maine unemployment lose   coronavirus wcshwlbz,9
1.24701E+18,43927.17094,Twitter for Android,0,Kieran@production71,freshman     definitely onto    isolationsnacks,11
1.24701E+18,43927.17094,Twitter Web App,0,Alina Stefanescu,know  terrify especially part  fall knee also face really screw,12
1.24701E+18,43927.17094,Twitter Web App,0,"Lux ""Jurpitee Ascending"" Alptraum", would also help explain possible bout back february    hour fever extend fatigue,16
1.24701E+18,43927.17094,Twitter for Android,0,ROHIT KUMAR GANDIKOTA,prime minister india narendra modi tell         sunday night        last night light     actually prime minister india narendra modi says     stop pandemic covid       thanks      thanks support    ,62
1.24701E+18,43927.17093,Twitter Web App,0,"Au Purrr , The ResistaCat",pandemic testing world leader whos step whether million live  depend decision world leader take coming  week,18
1.24701E+18,43927.17093,Twitter for iPhone,1,Chris Freeman,     conspiracy    apple this emoji      ,18
1.24701E+18,43927.17093,Twitter Web App,0,David J Oakden,covid   economic recovery plan,6
1.24701E+18,43927.17093,Twitter for Android,0,Esperanza, dont need apologize  need help badly need filipinos need stand    real enemy,17
1.24701E+18,43927.17093,Twitter Web App,1,Leesh, ongoing thread keep updating just business crisis   firm hard there already salary freeze salary  layoff lawyer staff  ,23
1.24701E+18,43927.17093,Twitter Web App,1,Nonna2016 Ì¢å_åÌøåüåÌ¢å_åÌøåüåÌ¢å_åÌøåüå,thats they promote patient also,5
1.24701E+18,43927.17093,Twitter Web App,0,WhatYouThink,rules magats dont wear mask democrats create hoax  play come home every maga  wear colleague  share pork sausage cough avoid democrats,24
1.24701E+18,43927.17093,Twitter for iPhone,0,Crystal,covid    crowd control freedom attack mirror ,10
1.24701E+18,43927.17093,Twitter for iPhone,0,waldorf, kill ,3
1.24701E+18,43927.17093,Twitter Web App,1,Zee News English,celta vigo striker fedorsmolov break spains coronaviruslockdown return home report,10
1.24701E+18,43927.17093,Twitter Web App,2,Nicholes Family Law,parents must attempt honour parent order amid pandemic family court ,11
1.24701E+18,43927.17091,Twitter for iPhone,0,Tarang Sharma,very happy part support solidaritytrials country need  evidence,9
1.24701E+18,43927.17091,Twitter for iPhone,0,Otha,gonna discount price free service,5
1.24701E+18,43927.17091,Twitter for Android,0,Anthony Miccoli,yeah antivaxxers measles party  guess eventually covid party,9
1.24701E+18,43927.17091,Twitter Web App,0,em 118 160,doesnt matter though make  relevant anything else sure pandemic  want teenager scientist cant cure  stand band dont problem,21
1.24701E+18,43927.17091,Twitter for iPhone,0,Lightworker2014,dozens massachusetts firefighter test positive,5
1.24701E+18,43927.17091,Twitter for iPhone,0,Ì¢å_‰Û¢ÌøåüåSHDColonelÌ¢å_‰Û¢Ìøåüå,restaurant open tomorrow excited nervous excited everyone love restaurant nervous covid    parent     still stay home though haven     insane  there    always something keep occupied,38
1.24701E+18,43927.17091,Twitter Web App,0,Jessica Robinson,      social medium last week      much poor theology complete lack understand gospel  send pour wrath judgement world,28
1.24701E+18,43927.17091,WordPress.com,0,DCMontrealÌ¡ü‰ÛÁå¬Ì¡ü‰ÛÁå_,many odors  defence,4
1.24701E+18,43927.1709,news_kenya,0,Breaking News, case zambia three recover southern african country    million    confirmed case accord official information,20
1.24701E+18,43927.1709,TweetDeck,0,Onmanorama,nadia  yearold malayan tiger test positive screened disease develop  cough along three tiger three lion coronavirus bronxzoo,19
1.24701E+18,43927.17089,Twitter for Android,0,Sissy,   speak wour  italy  daythankfully    hometown they arent       towna small villageif    catch    leave  fined  resident  yesterday undercover police   attempt   leave,46
1.24701E+18,43927.17089,RSSMultiply,0,Libra Coin News - Trent Partridge,trent partridge globalcoin facebook crypto currency,6
1.24701E+18,43927.17089,Twitter for Android,0,Sush Wide-Eyed, after   united states daily cases,8
1.24701E+18,43927.17089,Twitter Web App,1,Fairfax Lab,very powerful visualization          daily cause death ,16
1.24701E+18,43927.17089,Twitter for iPhone,0,Kathy LAW,    government expect delivery million  personal protective equipment  china  national task force  chief implementer secretary carlito galvez  first batch         arrive,36
1.24701E+18,43927.17088,Twitter for Android,0,FlyingCriniods, keep away volunteer front line wont want near misdiagnosing endometriosis even hangnail,13
1.24701E+18,43927.17088,Crowdfire App,0,Luigi Cappel,covid    coronavirus bots cause anxiety social medium covid    coronavirus pandemic  herald,18
1.24701E+18,43927.17088,Twitter for iPhone,0,Officer Barbrady,     quarantine      relieve slash concern cause hand     carrier     expose      delivery hand might,34
1.24701E+18,43927.17088,Twitter for Android,110,THE SKIN DOCTOR, karuna karuna  mantra chant correctly vibrate frequency      vibrational frequency find throughout everything nature except virus viruses feel left alone  self guilt  approve treatment,32
1.24701E+18,43927.17088,Twitter for Android,0,Self Destructive Infantryman,given estimate range around      american least     huge influx first buyer      isnt unreasonable estimate,27
1.24701E+18,43927.17088,Twitter Web Client,0,"Mike ""moo Nunes"" Confoy Ì¡ü‰ÛÁå¼Ì¡ü‰ÛÁåü Ì¢‰Û¡åÊ Ì¡ü‰ÛÁåáÌ¡ü‰ÛÁå¼", mayor  prove that  have  cornered market ignorance bill  blasio make uninformed coronavirus statement georgia governor brian kemp make week,24
1.24701E+18,43927.17087,Twitter for iPhone,1,Marickza,miss kobe everything       ,10
1.24701E+18,43927.17087,Twitter Web App,0,ducdemontebello,couple arrest allegedly leaking press release school closure,8
1.24701E+18,43927.17087,Twitter Web App,1,Nairobi Business Mon,kenya pipeline company deliver       free handsanitisers weekly county effort battle spread confirm  manage director macharia irungu,23
1.24701E+18,43927.17087,Twitter Web App,0,Valir, online amputa hahahahah download sirrrrrr,6
1.24701E+18,43927.17087,Twitter for iPhone,2,Centre for Mental Health Law & Policy,caringforelderly marathi   share widely   ,9
1.24701E+18,43927.17087,Twitter for Android,0,Ì¡ü‰ÛÁå¨Ì¡ü‰ÛÁå_ Shankari Basu Ì¡ü‰ÛÁå¨Ì¡ü‰ÛÁå_,illegal delhi build housing jamatis  seal kejri govt despite illegal structure fill infected people    ,19
1.24701E+18,43927.17087,Twitter for iPhone,0,Wendy Baker,blame carole baskin,3
1.24701E+18,43927.17086,Twitter for iPhone,0,bofum,chifley shalvey wellbeing edition  trigger waaayyyyy fuck soon,9
1.24701E+18,43927.17086,Twitter Web App,0,Thirty Tyrants ÌåÊ,  take seriously still recognize panic foolishness work healthcare know clinician  likely high viral load direct patient contact  also many young case surprisingly severe,27
1.24701E+18,43927.17083,Twitter for Android,0,choplife Ì¡üåå¤,when place nigerians travel  never know great favour president  tomorrow naija respect       could disaster,22
1.24701E+18,43927.17083,Twitter for Android,0,Solja_C@Kenya,global disaster  news everyone potential victim  good news everyone potential solution lets sensitize mass sanitize,17
1.24701E+18,43927.17083,Twitter Web App,0,Defeat Corona,imagine ultimate exterminator,3
1.24701E+18,43927.17083,Twitter for iPhone,7,TiVedette/Manny Solo,government gone  free safe leave home   zoes                                                         ,67
1.24701E+18,43927.17083,Twitter for iPhone,0,"Melissa McDowell, PhD", misinform there approve drug,5
1.24701E+18,43927.17083,Twitter for Android,0,J-J-J,       dead year smoking related illness cigarette available     dead nation stop  know long countless family suffer tell lockdown safety,30
1.24701E+18,43927.17082,Twitter for Android,0,Nav_joe,originate china  world china make money itjust great    ,13
1.24701E+18,43927.17082,Twitter for iPhone,0,Dian, fear spreads dems ramp  pressure   release illegals,11
1.24701E+18,43927.17082,Twitter for iPhone,0,Ace Analyst, state texas idaho ohio nevada restrict access hydroxychloroquine azithroymycin treat absolutely disgust action life save drug restrict need there    plenty drug     cheap make,31
1.24701E+18,43927.17082,Twitter for iPhone,0,Dave Parker,heard discover plant cure     call plant couch,11
1.24701E+18,43927.17082,Twitter for iPhone,0,N.A.T.S.O FASHION, president   something protect nurse doctor they post worry lack protection  save life many  nurse doctor truly hand,22
1.24701E+18,43927.17081,Twitter Web App,0,Bob | Tawcan,soon  call covid      stand gain                 ,28
1.24701E+18,43927.17081,Twitter for iPhone,0,Hirak,first outbreak  total number  reduce previous  hope trend continue chinavirus,13
1.24701E+18,43927.17081,Twitter for iPhone,0,chris pomeroy,         preach stay inside social distancing shit week minute weekend roll around     party house    covid doesn    take weekend fuck idiot,38
1.24701E+18,43927.17081,Twitter for Android,0,GOPMan,even know trump already help  many state fight what democratic party fight besides donate    million kennedy centerfor performing arts  many staff next ,28
1.24701E+18,43927.1708,Twitter for Android,1,"ANDREAS OCTAPUTRA JOEDA, Esq.",still blue zone     ,8
1.24701E+18,43927.1708,Twitter Web App,0,DiDi,have  nadia shes beautiful  sister people sick stay away animal,12
1.24701E+18,43927.1708,WordPress.com,0,AugFreePress,congressman  donald mceachin announce  program thankaneighbor celebrate resident virginia    fourth district  beyond help others pandemic,21
1.24701E+18,43927.1708,Twitter Web Client,0,Petruchio,interesting video covid ventilator issue,5
1.24701E+18,43927.17079,Twitter for iPhone,0,Rick Dalton,covid  iran right gonna real interesting year whole population immune country still early stage they able invade take huge amount world  reserve,24
1.24701E+18,43927.17079,IFTTT,0,Androblood, post  blog death drop italy spain france amid nationwide lockdown business insider business insider death drop italy spain france amid nationwide lockdown business insider    business insider spain record smallest rate   ,38
1.24701E+18,43927.17079,Twitter for iPad,0,Ellson Quismorio,agusan    eddiebong plaza  frontliners give covid  test  government peace mind,16
1.24701E+18,43927.17079,Twitter Web App,0,Dave, panic buying theyre prioritize ship first nonessential ship arent first line  theyre constantly adjust ,17
1.24701E+18,43927.17079,Twitter for iPhone,0,SMapuranga2015,south africa take   loan  development bank,9
1.24701E+18,43927.17079,Twitter Web App,0,Iron Ore Rules, meso covid  australia,5
1.24701E+18,43927.17078,Twitter for iPhone,0,Allan Rodrigues,well anyway thanks give  information without current histeria covid   feel good know someone else think different thinga ,21
1.24701E+18,43927.17078,Twitter for Android,0,Griffin Weaver,hate crime asians rise ,5
1.24701E+18,43927.17078,Twitter Web Client,0,MAXWORLDFACTS,china send medical team support philippines fight ,8
1.24701E+18,43927.17076,Twitter for Android,1,Mohit Singh (ÌÊå_å¨ÌÊå´åÌÊå_åüÌÊå_å_ÌÊå_åÇÌÊå_åÀÌÊå_å¡ ÌÊå_åµÌÊå_‰Û¢ÌÊå´‰âÂÌÊå_å_),modi  diwali cracker welcoming happy death narender coronavirus,9
1.24701E+18,43927.17076,Twitter for iPad,1,Joseph Foglia, president economy slowly destroy send everyone back work require mask  show symptom test  show make mandatory take hxdroxychloroquine aziphrimcine zine,23
1.24701E+18,43927.17076,Twitter for Android,0,ravindrapusam,what action forest department stop spread    among animal india,12
1.24701E+18,43927.17075,Twitter for iPhone,0,conner augustus,libra rise dabble extreme find balance,6
1.24701E+18,43927.17075,Blog2Social APP,1,Croakey News,speed imagination technology flexibility mental health spain,7
1.24701E+18,43927.17075,Twitter for Android,1,Waye - BY9 x SS501,waiting official news article minkyus test result negative                  minkyu kimminkyu,27
1.24701E+18,43927.17074,Twitter Web App,38,Margot Cleveland,cuomos policy similar arizonas write last weeknot unreasonable ohio better policy  michigan lets  administration policy political  mess,20
1.24701E+18,43927.17074,Twitter Web Client,0,Lee M,    rush deploy vaccine drug without sufficient safety guarantee,12
1.24701E+18,43927.17074,Twitter for Android,1,Hidden in the Crag,just  page  figure read  judge truth  death certificate  death relate even isnt cause death,19
1.24701E+18,43927.17074,Twitter for iPhone,0,Cassandra,     drink entire bottle pink moscato champagne look calorie count       hard quarantinediaries thick,23
1.24701E+18,43927.17073,Twitter for iPhone,0,Ì¡ü‰ÛÁå¼Ì¡ü‰ÛÁåüDeplorableNationalistÌ¡ü‰ÛÁå¼Ì¡ü‰ÛÁåüText Trump 88022, investigation wants  talk blame spread heres video  telling people  crowd streets,15
1.24701E+18,43927.17073,WordPress.com,4,Daily Trust,ubth confirm   case   death,8
1.24701E+18,43927.17073,Twitter for iPhone,0,Randall Stephens,right covid   ,5
1.24701E+18,43927.17073,Twitter for iPhone,0,Grandpappy Q,society  need ventilators people  dying democrats quick     fund kennedy center arts give congress    increase ,24
1.24701E+18,43927.17073,Twitter Web App,0,Cate Freemantle,trip disembark   case despite much high illness rate normal  medium risk allow board another load      crew sail whole   effectively local transmission,31
1.24701E+18,43927.17072,Twitter for Android,0,The Anchor Online, makinde recovers tests negative,5
1.24701E+18,43927.17072,Twitter for Android,0,Brian Syrcle,trump   stockpile hydroxychloroquine  fdaapproved treatment stmusoc,9
1.24701E+18,43927.17072,Twitter for iPhone,0,Superman for President,meet  subway tell thing worry catching cover jesus blood what strange disturb idea make think protect blood,18
1.24701E+18,43927.17072,SocialPilot.co,0,Natural Gas World,last week woodside defer target final investment decision  scarborough pluto train   browse response uncertain market condition create   price outbreak,24
1.24701E+18,43927.17072,Twitter for iPhone,1,The NO SPANDEX REQUIRED PodcastÌ¢‰Û_å¢Ìøåüå by AdÌÄåÁn Carrillo,    conference weekend covid   curfew  asphalt          sundaymotivation ldsconf      utahcovid   utah,32
1.24701E+18,43927.17072,Twitter for Android,0,Kenny Ken Ken, wife take management lupusmuch small dose would  covid treatment  undergo mental evaluation  check   year make sure deposit cornea,24
1.24701E+18,43927.17071,Twitter for Android,0,Wayand,congratulations human  nasty animal spread infection dear call animal  lion   critical condition    lion show similar symptom,23
1.24701E+18,43927.17071,Twitter for iPhone,0,Sara baby Ì¡üå_å,point shelter place     suppose protect citizen pecos county follow woman test     test result quarantine within     tell,28
1.24701E+18,43927.17071,Twitter for iPhone,0,Justin Dahlenburg,laughing  loud  certainly ,6
1.24701E+18,43927.17069,Twitter for iPhone,1,Value Plus,value plus salute thankful forefront fight  stay home  patient stayathome indiafightscorona plug great experience valueplusretail electronics gadgets india,20
1.24701E+18,43927.17069,Twitter Web App,6,Judea Pearl,agree yoshua benjio  leader understand role causality  rest either avoid issue  curvefitting lipservice  society  dearly neglect note,22
1.24701E+18,43927.17069,Twitter for Android,1,New PSN: BennyYeen42,just friendly reminder trump literally stop fuck disease expert answer question possible cure  literal fucking expert matter  trump censor china trumpisanidiot,23
1.24701E+18,43927.17068,Twitter Web App,0,Ì¡åå‰ÛÏÌ¡åå‰ÛÁÌ¡åå‰Û_ Ì¡åå‰Û_Ì¡åå‰Û_Ì¡åå‰ÛÊÌ¡åå‰âÂÌ¡åå‰Û_ Ì¡åå‰Û_Ì¡åå‰Û_Ì¡åå_Ì¡åååÌ¡åå‰âÂÌ¡åå‰Û÷Ì¡åå®ÕÌ¡åå‰Ûª,world bank     million could drive poverty east asia pacific covid  india coronaupdatesindia,17
1.24701E+18,43927.17068,Twitter for iPhone,0,gas2ne,mainly show south korea test  italy much  inhabitant also some country elderly expose high death rate italy presence mrsa high country make postcovid pneumonia difficult stop,28
1.24701E+18,43927.17067,Twitter for Android,0,anishkumarpk,hello sirwe need  take strict action still morningampevening walk within society vapi gujarat uknow detection case naroli dnhvneed  take strict precaution spread vapi,25
1.24701E+18,43927.17067,Twitter Web Client,0,kendai,questioning conventional wisdom crisis   bhattacharya ,8
1.24701E+18,43927.17067,True Anthem,3,FOX6 News,pandemic americans brace    hardest saddest    week lives   ,16
1.24701E+18,43927.17067,Twitter Web App,0,RoS247,whywhywhy  ignore medical expert  ignore    warn  late release surplus  refuse  test  much trump brand make      brief political platform  limit ,35
1.24701E+18,43927.17067,Twitter for Android,1,Raju, muslim india resounding message pseudoseculars country theatrics establish fake credential tablighijamat liberals secularjamaat coronavirus,15
1.24701E+18,43927.17066,Twitter Web App,14,Gulf Intelligence,                 todays     video conference call latest energy markets moving news analysis                                           oott oilprice,75
1.24701E+18,43927.17066,Twitter for iPad,0,Robin Peters, where    apology wrong ignorant uninformed,9
1.24701E+18,43927.17066,Twitter for iPhone,0,NJT, float around much  timeline increase order  currently,10
1.24701E+18,43927.17066,Twitter Web App,0,imranzafar81,covid  corona virus intelligent virus originated wuhan china         cross continent infected     nation kill        didnt reach beijing guandong guangzhou shenzhen xinjiang  anywhere else china deadly           something fishy         ,66
1.24701E+18,43927.17066,Twitter for Android,0,Rebecca, short breath labor breathe call doctor local  call    take patient,15
1.24701E+18,43927.17065,Twitter Web App,0,edusanjal,ecan  start ecan emergency registration form process student abroad study start face problem inconvenience  spread coronavirus,18
1.24701E+18,43927.17065,Twitter Web App,0,Angela,rather trust  medical professional cure actual scientist what      lose marble,16
1.24701E+18,43927.17065,Twitter for iPhone,0,Gramazon Ì¡ü‰ÛÁå¼Ì¡ü‰ÛÁåü,  crisis covid       strap parachute jump pope      need help spiritually guide global health crisis covid       take   chute strap jump hillary clinton      need,47
1.24701E+18,43927.17065,Twitter Web Client,0,Forsa,chinas colossal coverup zero hedge,5
1.24701E+18,43927.17065,Twitter Web App,0,pj, india          fight aganist only    test    million indiafightscoronavirus indiafightscorona  increase test fight towards,29
1.24701E+18,43927.17065,Twitter for Android,0,Will Munny,house   would immediately form alliance taylor swift kanye later blame series mysterious event expel take chance street taylors sweet revenge last,23
1.24701E+18,43927.17064,Twitter for Android,1,vishesh,coronavirus case india  past      mark      total tally along     death health ministry indiafightscorona,27
1.24701E+18,43927.17064,Twitter Web App,2,Nath Masturkar,workonyouridea  must work idea startupbusiness  should start startupsmall business  global economic uncertainty coming soon nexgeno stay positive stay safe  startupindia entrepreneurship business,26
1.24701E+18,43927.17064,Twitter for iPhone,0,michael hall, nice stick warzone codislife,5
1.24701E+18,43927.17064,Twitter for Android,0,#Am_Anti_Covid_19,food chain maybe disrupt,4
1.24701E+18,43927.17064,Twitter for iPhone,0,Frank Venezia, olivia  hang scary time sure     frustrate biden    paralyze campaign instead waste brief  attention except hardcore follower need  attack  ,31
1.24701E+18,43927.17063,Twitter for Android,0,Ì¡å‰Û÷å«Ì¡å‰Ûª‰Û_Ì¡å‰ÛªåÌ¡å‰ÛªÊÌ¡å‰ÛªÕÌ¡å‰ÛªÊ Ì¡å‰Û÷å»Ì¡å‰ÛªåÌ¡å‰ÛªÊÌ¡å‰Ûª‰ÛªÌ¡å‰Ûª‰ÛÒÌ¡å‰Ûª‰ÛÊ Ì÷å_Ìª‰Û_ÌªÊ Ì÷å«Ìª‰ÛÁÌªÊÌ÷åø Ì÷å¤Ìª‰Û_Ìª‰ÛÊÌ÷å±Ìªè ÌªÊÌ÷åÂÌªÊ, seem whenever anything major happens look specific blame should chinese government blame fail contain whats opinion whole thing tell,20
1.24701E+18,43927.17063,Twitter for iPhone,0,SwaggyP,  stuff     ,8
1.24701E+18,43927.17063,Twitter for iPhone,0,OneO'ClockDrop Ì¡ü‰ÛÁå¼Ì¡ü‰ÛÁåü,wake folk until vaccine develop probably best shot coronavirus coronavirusoutbreak coronavirususa sarscov  covid   trumpgenocide trumpmadness americafirst coronavirusitaly coronavirusindia coronavirussouthafrica,22
1.24701E+18,43927.17063,Twitter Web App,0,TheLoopVÌ¡ü‰ÛÁå¼Ì¡ü‰ÛÁåüÌ¡ü‰ÛÏåáÌ¡üåÒ,coincidence stupid tiger show netflix steal covid spotlight panic propagandist work tiger report tada bronx  tiger,17
1.24701E+18,43927.17061,Twitter for Android,2,Rich 3p14159,tomorrow president advocate trump wine effective prophylactic course trump steak wonder much stock trump family novartis manufacturer hydroxychloroquine follow money,20
1.24701E+18,43927.17061,Twitter Web App,3,WDTV Sports,social distancing home runs        riverjaxx    promote stopthespread photo video social medium     ,26
1.24701E+18,43927.17061,WordPress.com,0,Al - Grumpy Old Man, hiding  first china chose reputation over saving lives,10
1.24701E+18,43927.17061,True Anthem,0,fox8news,president trump white house coronavirus task force hold news briefing discus nation battle covid     ,19
1.24701E+18,43927.1706,SanTwitterBOT,0,Sandeep Rajakrishnan,according health ministry estimate current rate double case     would     tablighi jamaat congregation happen delhi last month    indiafightscorona,28
1.24701E+18,43927.1706,Twitter for iPhone,0,lisa,whole hydroxychoroquine able combat sound real similar forsythia movie contagion  nothing sick help company make sell,17
1.24701E+18,43927.1706,Twitter Web App,1,ETtech,ecommerce return expect shoot      consumer cancel order stuck transit  lockdown story,17
1.24701E+18,43927.1706,Twitter Web Client,0,Ericssen, couple indias central state chhattisgarh name newborn twin covid amid country nationwide lockdown bring coronavirus pandemic coronavirus,18
1.24701E+18,43927.1706,SanTwitterBOT,0,Sandeep Rajakrishnan,across country     district report case     indiafightscorona,14
1.24701E+18,43927.1706,Twitter for iPhone,0,Dayvon,honestly lady turn wine shopping    thing     wine shop talk owner recommendation chat   that    probably what recommend,28
1.24701E+18,43927.1706,Twitter for Android,0,The Evangelical Norm, fever  cough could covid    todd white   long lean body  pressure lung cause cough fever constant exertion energy compensate lets pray,28
1.24701E+18,43927.17059,Twitter for iPhone,0,James Hudson,dood happen right  snake  salesman president trump   stockpile hydroxychloroquine  fdaapproved treatment,16
1.24701E+18,43927.17059,SanTwitterBOT,0,Sandeep Rajakrishnan,coronavirus outbreakwhile sharp spike number novel coronavirus case death past week    total positive case trace    district across country    indiafightscorona,28
1.24701E+18,43927.17059,Twitter for Android,0,Joseph James,  call  homie test positive covid                            prayer upnever wouldve think     ,44
1.24701E+18,43927.17059,Twitter Web App,0,EÌâåÂ|,methylene blue treatment carbon monoxide poison think kill  similar mechanism,11
1.24701E+18,43927.17058,Twitter for iPhone,2,Krishna Reddy A,   year    jersey take part   mins stop coronavirus  minutesforindia  minutesforusa socialdistancing coronavirususa indiafightscoronavirus,22
1.24701E+18,43927.17057,Twitter Web App,0,John-Michael Jalonen,client apologize respond recent message theyre italy covid   crazy felt really  itbut also still havent  sooooooo,20
1.24701E+18,43927.17057,Twitter for Android,0,Sean GÌ¡ü‰ÛªåÁ,  yearold with coronavirus shares  terribly  affected  despite living  healthy lifestyle,16
1.24701E+18,43927.17056,Twitter Web App,0,MarbleheadDeplorable,according  guideline every death assume,6
1.24701E+18,43927.17056,Twitter for Android,0,Mark,lockdownday   hope pray today peace,7
1.24701E+18,43927.17056,Global Analytica,0,Global Analytica,people mild symptom could spread covid   coronavirus,9
1.24701E+18,43927.17054,Twitter Web Client,0,Pa Nderry Mbai,where  gambia    vice president  fight against need  hands  deck  newspaper,18
1.24701E+18,43927.17054,Twitter Web App,0,Jess,cloth mask nothing,3
1.24701E+18,43927.17054,Twitter for Android,0,Ajay Anand,impressed idea regard hire good economist dont think save human life government focus going forward billionaire cooperate speed economy covid   also,23
1.24701E+18,43927.17053,Twitter Web App,0,Savedangel61 AGAIN Text TRUMP to 88022,somebody    fool know marvel suspend cloak letter being    ,15
1.24701E+18,43927.17053,Twitter Web Client,0,Adelana Segun,what chinese doctors  coming    nigeria     ,14
1.24701E+18,43927.17052,Twitter for iPhone,0,Irate Optimist, least shit show inspire creativity coronainindia,7
1.24701E+18,43927.17052,Twitter Web App,0,Wild Matsu Ì¡üåü,insane part notion  china avoid,6
1.24701E+18,43927.17052,Twitter for iPhone,0,Trish Sherk - #Trump4Prison2020, remember correctly make    colloidal silver    turn blue result take past      cure jeez louise,25
1.24701E+18,43927.17051,dlvr.it,0,IZ,coronavirus destroyed  approved drug ivermectin cure  research study izreviews,11
1.24701E+18,43927.17051,Twitter Web App,0,Leah,    know   help  save  life,12
1.24701E+18,43927.17051,dlvr.it,0,Reggae Reactor,jamaica targets diaspora with telathon,5
1.24701E+18,43927.17051,Twitter for Android,2,Sushmi Sarah,today mondaymotivation waking  whole family watch yejaman                    grand tell                                                                                                                  good morning frndzannas thala ajith thalaivar rajinikanth valimai stayhomestaysafe,151
1.24701E+18,43927.17051,dlvr.it,1,Cision News,embracer group reflect impact covid   provide management update,10
1.24701E+18,43927.1705,Twitter for iPhone,0,Doni Gratton,super cool thanks keep former   amuse covid isolation,10
1.24701E+18,43927.1705,Twitter for iPhone,0,riley,work night normal schedule night sleep  work week half  sick  body think nighttime sleep      salty   back work         ,36
1.24701E+18,43927.1705,Twitter for iPhone,0,Tamara, cloth mask   make sure     wash every  particle collect spread    something  covid     ,28
1.24701E+18,43927.1705,Twitter for iPhone,0,Gee Ì¡üå¤åÁ, friend lose someone close diagnose          real   everyone stay safe protect yourselfs family,24
